x0,x1,x2,x3,x4,y
-0.966595,1.12156,-0.875606,-0.210668,-1.197542,0
1.582187,-0.442957,0.909668,-0.179817,-0.614596,1
1.979659,0.817994,-0.68885,-2.077716,1.253249,1
0.308134,0.531326,-0.337852,0.983475,-0.823843,1
0.744592,-0.650599,0.997943,1.080423,0.382339,0
-1.379958,-1.983197,0.744091,-0.899111,0.347332,0
0.046387,0.493642,-0.749857,1.142267,1.24142,0
-0.512193,0.104474,-1.231862,-0.433306,-0.52915,1
-2.090194,0.429213,-0.768812,-0.792005,0.464527,0
-0.358804,0.139244,-0.55913,0.09186,0.321485,0
0.032173,-0.03527,0.011292,1.406644,1.631999,0
1.240628,-0.155834,1.470484,-0.434679,-0.243708,0
0.208687,0.387246,-1.421455,-0.174968,0.570869,0
0.683363,-0.322476,1.235725,-0.023694,0.165158,1
0.612739,0.606414,-0.294552,0.041531,0.554105,1
0.158877,1.027414,0.113089,1.470467,0.050315,0
0.785391,0.157379,0.283263,0.0831,0.053071,1
1.088762,0.347375,1.058738,-0.88603,-0.350815,1
0.951657,-0.143323,0.29983,0.308358,0.462375,1
-0.226563,0.406698,-0.49865,-0.443644,-1.534,0
-0.100561,-0.097495,-1.737793,-0.653813,0.223222,0
-0.33643,-0.896324,-0.106117,0.404258,0.897575,0
1.907641,1.105815,-1.58036,0.008374,0.715804,1
0.112149,1.346072,1.031764,-0.435006,-2.237316,1
1.144845,1.404786,-0.694113,0.050985,0.309667,0
1.107938,-0.58124,1.867571,-1.683683,0.211125,1
2.641987,0.3432,0.719295,2.368942,-0.066704,1
-1.851238,0.210281,0.710778,-2.012601,-0.471617,0
0.553429,1.261465,-0.55509,0.458366,-0.476161,0
1.128209,-0.646981,0.493166,-1.747394,-1.431059,1
0.538683,-1.125393,0.449616,0.761462,-1.92037,0
-1.010029,1.111202,-1.855453,-0.613144,0.067576,0
1.11961,0.516469,-1.487006,0.478803,0.019162,0
-1.451543,-0.937111,-0.22642,0.337979,-1.18618,0
-0.706343,-0.120183,0.915147,0.202235,1.819434,0
-0.28702,-1.229111,0.105446,0.803026,-0.956052,0
-1.750321,0.43962,0.637806,0.52602,0.377938,0
-0.442774,-2.181353,-0.471982,-0.30299,-0.397232,1
0.390239,-1.053048,-0.532978,0.378098,0.709422,1
-0.92573,-0.99151,-0.36891,0.758034,0.012568,0
-0.173641,1.366978,-0.385852,0.250325,0.07806,0
0.41464,0.961481,-0.870017,-1.221178,-0.357035,1
1.471587,-0.984774,0.199007,-0.800282,-1.868272,1
1.565687,-0.768857,0.731058,-0.204199,-0.318901,0
-0.606957,-1.313016,2.026277,-0.23742,0.826073,0
1.672356,-0.191167,-1.118428,1.488468,0.130615,0
0.05702,-0.377203,0.640146,0.689214,-0.841982,0
-0.962187,0.073341,-0.166095,0.263962,-2.357956,0
0.6905,0.41253,-0.188832,-1.771183,0.67367,0
0.622543,0.270725,1.417553,0.82814,-0.69539,0
-2.904274,-0.519464,-1.698607,0.176191,0.365741,0
0.095228,-0.366219,0.564334,1.353176,0.510256,1
0.940867,0.965576,0.62644,-1.86918,-0.511485,0
-0.236566,0.305913,-0.568578,-0.195136,-1.287561,0
2.303859,-0.668578,-1.189221,0.45499,1.449687,1
1.617998,1.016918,-0.373219,0.556844,-1.095093,0
-1.615042,0.384412,1.11439,0.334649,1.140909,0
1.042898,0.169716,0.179042,0.576474,-2.059993,1
-1.28392,-1.446683,-0.556888,1.651045,-2.021046,0
0.983202,2.000214,-1.63489,-1.271018,1.066285,1
1.405824,0.34337,0.37457,-0.670174,0.790055,1
0.97947,-0.404043,-0.905971,-0.48714,-0.58145,0
0.526921,-0.057954,1.601039,0.460779,-1.450748,1
-0.548748,0.3436,0.16217,3.491187,-0.867206,0
-0.532181,-0.833428,0.038839,-0.922669,0.523537,0
0.638576,-0.521678,-0.681213,0.195479,0.517406,1
-0.158243,1.108209,0.084586,-0.164399,0.042263,0
-1.133393,0.000953,-0.109777,0.31491,-0.415405,1
0.825837,-0.571515,-0.412595,-1.541822,-0.311625,0
-1.423685,0.01972,1.204714,-0.945116,0.77169,0
-1.256062,0.65186,-1.547549,-2.270401,0.188332,1
0.787317,-0.514376,-1.722813,-0.470089,0.582144,0
1.015625,2.435124,0.564753,0.200745,1.035699,0
1.082483,-0.49198,0.489237,-0.629227,-0.733192,1
0.172435,-0.347147,-1.25829,-0.743341,-0.435723,1
0.599079,0.073675,-1.332691,-2.33283,0.432267,1
-0.615429,-1.253169,0.349785,-0.833548,-1.107819,0
0.70081,-0.51789,0.678758,-0.546204,-0.236907,1
-0.536356,-1.006482,3.067356,-0.50401,-0.85198,0
1.239733,1.100291,-0.110572,-0.14922,-0.481847,1
0.124061,1.150874,0.83312,-0.49829,-0.138649,1
-1.240466,-0.621688,-0.048375,0.575909,-0.121825,0
0.236142,-0.994807,0.025019,0.035957,-0.551839,1
-1.508356,-0.221071,-0.267932,0.625523,0.67162,0
0.672841,0.215254,-0.709125,-0.89086,1.393207,1
2.599156,0.642662,0.748828,-0.446031,-0.230868,1
1.085842,0.473231,-2.025916,-0.238001,-0.981365,1
0.587146,-0.247992,-0.301972,-0.536517,1.775425,1
-0.154732,-0.046717,-0.831717,1.106055,0.466967,1
-1.886382,0.52479,-0.69584,-0.36618,0.301683,0
1.241939,0.504229,-0.349257,-1.064872,0.231266,1
0.383702,0.905464,-0.63311,-0.174854,-0.524756,0
1.105181,-0.916475,0.100363,1.180042,0.259208,1
0.846795,0.753893,-0.693611,-0.620035,-0.131542,0
-1.407676,1.162987,0.372192,-1.007116,-0.783557,0
-0.888679,1.319087,-0.978258,0.740686,0.190148,0
1.395211,1.675571,0.029873,0.964327,-2.783629,1
-0.331424,-1.071371,-0.153685,1.551962,-0.770845,1
0.430973,-1.241005,-0.969194,0.069645,-0.571159,1
-0.342833,-0.400069,1.73081,-1.500387,-0.529645,0
-0.570599,0.093543,-0.915019,-0.800557,-1.094759,0
0.243081,-1.467344,-2.017355,-0.585055,-1.221538,1
-0.918986,0.997514,0.798127,0.455651,2.604194,0
0.713722,-0.549301,0.46977,1.225122,-1.396963,0
2.861168,0.693774,0.510793,0.890301,0.753716,1
